Tool,View,ChangeSet,RunIndex,Iteration,PhaseName,MetricName,MetricValue
EMFSolutionYAMTL,Q1,4,0,0,Initial,Memory,9021200
EMFSolutionYAMTL,Q1,4,0,0,Initial,Elements,723221|167197|571529
EMFSolutionYAMTL,Q1,4,0,1,Update,Time,9528102
EMFSolutionYAMTL,Q1,4,0,1,Update,Memory,9286824
EMFSolutionYAMTL,Q1,4,0,1,Update,Elements,723221|167197|571529
EMFSolutionYAMTL,Q1,4,0,2,Update,Time,2332451
EMFSolutionYAMTL,Q1,4,0,2,Update,Memory,9334312
EMFSolutionYAMTL,Q1,4,0,2,Update,Elements,723221|404236|167197
EMFSolutionYAMTL,Q1,4,0,3,Update,Time,874072
EMFSolutionYAMTL,Q1,4,0,3,Update,Memory,9370104
EMFSolutionYAMTL,Q1,4,0,3,Update,Elements,723221|404236|167197
EMFSolutionYAMTL,Q1,4,0,4,Update,Time,2248129
EMFSolutionYAMTL,Q1,4,0,4,Update,Memory,9418736
EMFSolutionYAMTL,Q1,4,0,4,Update,Elements,723221|404236|167197
EMFSolutionYAMTL,Q1,4,0,5,Update,Time,799527
EMFSolutionYAMTL,Q1,4,0,5,Update,Memory,9455408
EMFSolutionYAMTL,Q1,4,0,5,Update,Elements,723221|404236|167197
EMFSolutionYAMTL,Q1,4,0,6,Update,Time,1125537
EMFSolutionYAMTL,Q1,4,0,6,Update,Memory,9502864
EMFSolutionYAMTL,Q1,4,0,6,Update,Elements,723221|404236|167197
EMFSolutionYAMTL,Q1,4,0,7,Update,Time,1142895
EMFSolutionYAMTL,Q1,4,0,7,Update,Memory,9551008
EMFSolutionYAMTL,Q1,4,0,7,Update,Elements,723221|404236|167197
EMFSolutionYAMTL,Q1,4,0,8,Update,Time,1720199
EMFSolutionYAMTL,Q1,4,0,8,Update,Memory,9602400
EMFSolutionYAMTL,Q1,4,0,8,Update,Elements,723221|404236|167197
EMFSolutionYAMTL,Q1,4,0,9,Update,Time,1561402
EMFSolutionYAMTL,Q1,4,0,9,Update,Memory,9655976
EMFSolutionYAMTL,Q1,4,0,9,Update,Elements,723221|404236|167197
EMFSolutionYAMTL,Q1,4,0,10,Update,Time,1771835
EMFSolutionYAMTL,Q1,4,0,10,Update,Memory,9708048
EMFSolutionYAMTL,Q1,4,0,10,Update,Elements,723221|404236|167197
EMFSolutionYAMTL,Q1,4,0,11,Update,Time,1028975
EMFSolutionYAMTL,Q1,4,0,11,Update,Memory,9756760
EMFSolutionYAMTL,Q1,4,0,11,Update,Elements,723221|404236|167197
EMFSolutionYAMTL,Q1,4,0,12,Update,Time,778844
EMFSolutionYAMTL,Q1,4,0,12,Update,Memory,9799160
EMFSolutionYAMTL,Q1,4,0,12,Update,Elements,723221|404236|167197
EMFSolutionYAMTL,Q1,4,0,13,Update,Time,775359
EMFSolutionYAMTL,Q1,4,0,13,Update,Memory,9843048
EMFSolutionYAMTL,Q1,4,0,13,Update,Elements,723221|404236|167197
EMFSolutionYAMTL,Q1,4,0,14,Update,Time,935988
EMFSolutionYAMTL,Q1,4,0,14,Update,Memory,9892032
EMFSolutionYAMTL,Q1,4,0,14,Update,Elements,723221|404236|167197
EMFSolutionYAMTL,Q1,4,0,15,Update,Time,1010177
EMFSolutionYAMTL,Q1,4,0,15,Update,Memory,9948240
EMFSolutionYAMTL,Q1,4,0,15,Update,Elements,723221|404236|167197
EMFSolutionYAMTL,Q1,4,0,16,Update,Time,726046
EMFSolutionYAMTL,Q1,4,0,16,Update,Memory,9984856
EMFSolutionYAMTL,Q1,4,0,16,Update,Elements,723221|404236|167197
EMFSolutionYAMTL,Q1,4,0,17,Update,Time,1146235
EMFSolutionYAMTL,Q1,4,0,17,Update,Memory,10041720
EMFSolutionYAMTL,Q1,4,0,17,Update,Elements,723221|404236|167197
