Tool,View,ChangeSet,RunIndex,Iteration,PhaseName,MetricName,MetricValue
EMFSolutionYAMTL,Q1,1,2,20,Update,Memory,6516760
EMFSolutionYAMTL,Q1,1,2,20,Update,Elements,404236|167197|404315
EMFSolutionYAMTL,Q1,2,0,0,Initialization,Time,278347044
EMFSolutionYAMTL,Q1,2,0,0,Initialization,Memory,4276176
EMFSolutionYAMTL,Q1,2,0,0,Load,Time,413439143
EMFSolutionYAMTL,Q1,2,0,0,Load,Memory,5736584
EMFSolutionYAMTL,Q1,2,0,0,Initial,Time,59303054
EMFSolutionYAMTL,Q1,2,0,0,Initial,Memory,6846056
EMFSolutionYAMTL,Q1,2,0,0,Initial,Elements,167197|723178|404286
EMFSolutionYAMTL,Q1,2,0,1,Update,Time,8956969
EMFSolutionYAMTL,Q1,2,0,1,Update,Memory,6916032
EMFSolutionYAMTL,Q1,2,0,1,Update,Elements,167197|723178|404286
EMFSolutionYAMTL,Q1,2,0,2,Update,Time,1533670
EMFSolutionYAMTL,Q1,2,0,2,Update,Memory,6940400
EMFSolutionYAMTL,Q1,2,0,2,Update,Elements,167197|723178|404286
EMFSolutionYAMTL,Q1,2,0,3,Update,Time,1436544
EMFSolutionYAMTL,Q1,2,0,3,Update,Memory,6957728
EMFSolutionYAMTL,Q1,2,0,3,Update,Elements,167197|723178|404286
EMFSolutionYAMTL,Q1,2,0,4,Update,Time,372301
EMFSolutionYAMTL,Q1,2,0,4,Update,Memory,6981536
EMFSolutionYAMTL,Q1,2,0,4,Update,Elements,404236|167197|723178
EMFSolutionYAMTL,Q1,2,0,5,Update,Time,1196269
EMFSolutionYAMTL,Q1,2,0,5,Update,Memory,7010368
EMFSolutionYAMTL,Q1,2,0,5,Update,Elements,404236|167197|723178
EMFSolutionYAMTL,Q1,2,0,6,Update,Time,1269428
EMFSolutionYAMTL,Q1,2,0,6,Update,Memory,7034776
EMFSolutionYAMTL,Q1,2,0,6,Update,Elements,404236|167197|723178
EMFSolutionYAMTL,Q1,2,0,7,Update,Time,836817
EMFSolutionYAMTL,Q1,2,0,7,Update,Memory,7060584
EMFSolutionYAMTL,Q1,2,0,7,Update,Elements,404236|167197|723178
EMFSolutionYAMTL,Q1,2,0,8,Update,Time,559592
EMFSolutionYAMTL,Q1,2,0,8,Update,Memory,7081400
EMFSolutionYAMTL,Q1,2,0,8,Update,Elements,404236|167197|723178
EMFSolutionYAMTL,Q1,2,0,9,Update,Time,134784
EMFSolutionYAMTL,Q1,2,0,9,Update,Memory,7100192
EMFSolutionYAMTL,Q1,2,0,9,Update,Elements,404236|167197|723178
EMFSolutionYAMTL,Q1,2,0,10,Update,Time,1496470
EMFSolutionYAMTL,Q1,2,0,10,Update,Memory,7127696
EMFSolutionYAMTL,Q1,2,0,10,Update,Elements,404236|167197|723178
EMFSolutionYAMTL,Q1,2,0,11,Update,Time,941007
EMFSolutionYAMTL,Q1,2,0,11,Update,Memory,7148776
EMFSolutionYAMTL,Q1,2,0,11,Update,Elements,167197|404236|723178
EMFSolutionYAMTL,Q1,2,0,12,Update,Time,596630
EMFSolutionYAMTL,Q1,2,0,12,Update,Memory,7174040
EMFSolutionYAMTL,Q1,2,0,12,Update,Elements,167197|404236|723178
EMFSolutionYAMTL,Q1,2,0,13,Update,Time,586472
EMFSolutionYAMTL,Q1,2,0,13,Update,Memory,7194608
EMFSolutionYAMTL,Q1,2,0,13,Update,Elements,167197|404236|723178
EMFSolutionYAMTL,Q1,2,0,14,Update,Time,148593
EMFSolutionYAMTL,Q1,2,0,14,Update,Memory,7213552
EMFSolutionYAMTL,Q1,2,0,14,Update,Elements,167197|404236|723178
EMFSolutionYAMTL,Q1,2,0,15,Update,Time,585234
EMFSolutionYAMTL,Q1,2,0,15,Update,Memory,7240808
EMFSolutionYAMTL,Q1,2,0,15,Update,Elements,167197|404236|723178
EMFSolutionYAMTL,Q1,2,0,16,Update,Time,706207
EMFSolutionYAMTL,Q1,2,0,16,Update,Memory,7265984
EMFSolutionYAMTL,Q1,2,0,16,Update,Elements,167197|404236|723178
EMFSolutionYAMTL,Q1,2,0,17,Update,Time,1496457
EMFSolutionYAMTL,Q1,2,0,17,Update,Memory,7324912
EMFSolutionYAMTL,Q1,2,0,17,Update,Elements,167197|404236|723178
EMFSolutionYAMTL,Q1,2,0,18,Update,Time,933366
EMFSolutionYAMTL,Q1,2,0,18,Update,Memory,7352016
EMFSolutionYAMTL,Q1,2,0,18,Update,Elements,167197|404236|723178
EMFSolutionYAMTL,Q1,2,0,19,Update,Time,377215
EMFSolutionYAMTL,Q1,2,0,19,Update,Memory,7374648
EMFSolutionYAMTL,Q1,2,0,19,Update,Elements,167197|404236|723178
EMFSolutionYAMTL,Q1,2,0,20,Update,Time,129510
EMFSolutionYAMTL,Q1,2,0,20,Update,Memory,7393128
EMFSolutionYAMTL,Q1,2,0,20,Update,Elements,167197|404236|723178
EMFSolutionYAMTL,Q1,2,1,0,Initialization,Time,292868898
EMFSolutionYAMTL,Q1,2,1,0,Initialization,Memory,4276112
EMFSolutionYAMTL,Q1,2,1,0,Load,Time,403846009
EMFSolutionYAMTL,Q1,2,1,0,Load,Memory,5735160
EMFSolutionYAMTL,Q1,2,1,0,Initial,Time,64376424
EMFSolutionYAMTL,Q1,2,1,0,Initial,Memory,6845144
EMFSolutionYAMTL,Q1,2,1,0,Initial,Elements,167197|723178|404286
EMFSolutionYAMTL,Q1,2,1,1,Update,Time,7862190
EMFSolutionYAMTL,Q1,2,1,1,Update,Memory,6915592
EMFSolutionYAMTL,Q1,2,1,1,Update,Elements,167197|723178|404286
EMFSolutionYAMTL,Q1,2,1,2,Update,Time,2032590
EMFSolutionYAMTL,Q1,2,1,2,Update,Memory,6939904
EMFSolutionYAMTL,Q1,2,1,2,Update,Elements,167197|723178|404286
EMFSolutionYAMTL,Q1,2,1,3,Update,Time,131571
EMFSolutionYAMTL,Q1,2,1,3,Update,Memory,6957512
