Tool;View;ChangeSet;RunIndex;Iteration;PhaseName;MetricName;MetricValue
EMFSolutionYAMTL;Q1;1;3;10;Update;Elements;167197|404236|404315
EMFSolutionYAMTL;Q1;1;3;11;Update;Time;487290
EMFSolutionYAMTL;Q1;1;3;11;Update;Elements;167197|404236|404315
EMFSolutionYAMTL;Q1;1;3;12;Update;Time;619263
EMFSolutionYAMTL;Q1;1;3;12;Update;Elements;167197|404236|404315
EMFSolutionYAMTL;Q1;1;3;13;Update;Time;575041
EMFSolutionYAMTL;Q1;1;3;13;Update;Elements;404236|167197|404315
EMFSolutionYAMTL;Q1;1;3;14;Update;Time;590107
EMFSolutionYAMTL;Q1;1;3;14;Update;Elements;404236|167197|404315
EMFSolutionYAMTL;Q1;1;3;15;Update;Time;273497
EMFSolutionYAMTL;Q1;1;3;15;Update;Elements;404236|167197|404315
EMFSolutionYAMTL;Q1;1;3;16;Update;Time;442096
EMFSolutionYAMTL;Q1;1;3;16;Update;Elements;404236|167197|404315
EMFSolutionYAMTL;Q1;1;3;17;Update;Time;623850
EMFSolutionYAMTL;Q1;1;3;17;Update;Elements;404236|167197|404315
EMFSolutionYAMTL;Q1;1;3;18;Update;Time;1147175
EMFSolutionYAMTL;Q1;1;3;18;Update;Elements;404236|167197|404315
EMFSolutionYAMTL;Q1;1;3;19;Update;Time;567963
EMFSolutionYAMTL;Q1;1;3;19;Update;Elements;404236|167197|404315
EMFSolutionYAMTL;Q1;1;3;20;Update;Time;347422
EMFSolutionYAMTL;Q1;1;3;20;Update;Elements;404236|167197|404315
EMFSolutionYAMTL;Q1;1;4;0;Initialization;Time;340237217
EMFSolutionYAMTL;Q1;1;4;0;Load;Time;372785841
EMFSolutionYAMTL;Q1;1;4;0;Initial;Time;65680023
EMFSolutionYAMTL;Q1;1;4;0;Initial;Elements;404236|167197|404315
EMFSolutionYAMTL;Q1;1;4;1;Update;Time;5685154
EMFSolutionYAMTL;Q1;1;4;1;Update;Elements;404236|167197|404315
